venue_region,season,bowler,balls,runs_conceded,wickets,dot_balls,innings_bowled,overs,economy,bowling_strike_rate,dot_ball_pct,runs_per_wicket
India,2019,MP Stoinis,100,147,2,30,6,16.67,8.82,50.0,30.0,73.5
India,2019,Mandeep Singh,12,26,0,1,2,2.0,13.0,0.0,8.33,0.0
India,2019,Mohammad Nabi,175,201,8,65,8,29.17,6.89,21.88,37.14,25.12
India,2019,Mohammed Shami,324,477,22,111,14,54.0,8.83,14.73,34.26,21.68
India,2019,Mohammed Siraj,169,271,8,67,9,28.17,9.62,21.12,39.64,33.88
India,2019,Mujeeb Ur Rahman,114,193,3,36,5,19.0,10.16,38.0,31.58,64.33
India,2019,N Rana,48,73,3,14,6,8.0,9.12,16.0,29.17,24.33
India,2019,Navdeep Saini,288,410,12,135,13,48.0,8.54,24.0,46.88,34.17
India,2019,O Thomas,60,85,5,17,4,10.0,8.5,12.0,28.33,17.0
India,2019,P Negi,67,103,3,24,4,11.17,9.22,22.33,35.82,34.33
India,2019,P Ray Barman,24,56,0,2,1,4.0,14.0,0.0,8.33,0.0
India,2019,PP Chawla,267,405,10,84,13,44.5,9.1,26.7,31.46,40.5
India,2019,R Ashwin,330,400,17,100,14,55.0,7.27,19.41,30.3,23.53
India,2019,R Parag,84,121,2,18,7,14.0,8.64,42.0,21.43,60.5
India,2019,R Tewatia,38,42,2,19,3,6.33,6.64,19.0,50.0,21.0
India,2019,RA Jadeja,324,347,15,124,16,54.0,6.43,21.6,38.27,23.13
India,2019,RD Chahar,282,310,13,123,13,47.0,6.6,21.69,43.62,23.85
India,2019,Rashid Khan,363,396,19,160,16,60.5,6.55,19.11,44.08,20.84
India,2019,Rasikh Salam,24,42,0,8,1,4.0,10.5,0.0,33.33,0.0
India,2019,S Dube,10,8,0,3,2,1.67,4.79,0.0,30.0,0.0
India,2019,S Gopal,288,350,20,104,14,48.0,7.29,14.4,36.11,17.5
India,2019,S Kaul,162,243,6,55,7,27.0,9.0,27.0,33.95,40.5
India,2019,S Lamichhane,138,211,9,46,6,23.0,9.17,15.33,33.33,23.44
India,2019,S Midhun,12,29,0,3,1,2.0,14.5,0.0,25.0,0.0
India,2019,S Nadeem,54,91,3,9,3,9.0,10.11,18.0,16.67,30.33
India,2019,S Sandeep Warrier,72,86,2,29,3,12.0,7.17,36.0,40.28,43.0
India,2019,SC Kuggeleijn,48,71,2,17,2,8.0,8.88,24.0,35.42,35.5
India,2019,SE Rutherford,41,60,1,7,6,6.83,8.78,41.0,17.07,60.0
India,2019,SK Raina,6,6,0,1,1,1.0,6.0,0.0,16.67,0.0
India,2019,SL Malinga,269,452,18,84,12,44.83,10.08,14.94,31.23,25.11
India,2019,SM Curran,198,325,11,58,9,33.0,9.85,18.0,29.29,29.55
India,2019,SN Khan,2,6,0,0,1,0.33,18.18,0.0,0.0,0.0
India,2019,SN Thakur,180,285,9,61,9,30.0,9.5,20.0,33.89,31.67
India,2019,SP Narine,266,353,11,90,12,44.33,7.96,24.18,33.83,32.09
India,2019,STR Binny,42,44,1,13,5,7.0,6.29,42.0,30.95,44.0
India,2019,Sandeep Sharma,256,355,13,79,11,42.67,8.32,19.69,30.86,27.31
India,2019,Shakib Al Hasan,65,95,2,22,3,10.83,8.77,32.5,33.85,47.5
India,2019,TA Boult,114,163,5,44,5,19.0,8.58,22.8,38.6,32.6
India,2019,TG Southee,54,123,1,17,3,9.0,13.67,54.0,31.48,123.0
India,2019,UT Yadav,227,375,9,87,11,37.83,9.91,25.22,38.33,41.67
India,2019,V Shankar,48,70,2,14,5,8.0,8.75,24.0,29.17,35.0
India,2019,VR Aaron,72,128,4,25,5,12.0,10.67,18.0,34.72,32.0
India,2019,Washington Sundar,54,75,4,20,3,9.0,8.33,13.5,37.04,18.75
India,2019,Y Prithvi Raj,30,57,1,8,2,5.0,11.4,30.0,26.67,57.0
India,2019,YK Pathan,6,8,0,1,1,1.0,8.0,0.0,16.67,0.0
India,2019,YS Chahal,296,394,18,113,14,49.33,7.99,16.44,38.18,21.89
India,2021,A Mishra,84,109,6,25,4,14.0,7.79,14.0,29.76,18.17
India,2021,AD Russell,60,114,7,22,5,10.0,11.4,8.57,36.67,16.29
India,2021,AF Milne,18,35,0,3,1,3.0,11.67,0.0,16.67,0.0
India,2021,AR Patel,102,121,7,38,5,17.0,7.12,14.57,37.25,17.29
India,2021,Abhishek Sharma,36,43,2,14,3,6.0,7.17,18.0,38.89,21.5
India,2021,Arshdeep Singh,110,152,7,35,6,18.33,8.29,15.71,31.82,21.71
India,2021,Avesh Khan,180,242,15,67,8,30.0,8.07,12.0,37.22,16.13
India,2021,B Kumar,114,174,3,39,5,19.0,9.16,38.0,34.21,58.0
India,2021,BA Stokes,6,12,0,2,1,1.0,12.0,0.0,33.33,0.0
India,2021,C Sakariya,162,229,7,51,7,27.0,8.48,23.14,31.48,32.71
India,2021,CH Morris,156,234,15,59,7,26.0,9.0,10.4,37.82,15.6
India,2021,CJ Jordan,54,83,2,17,3,9.0,9.22,27.0,31.48,41.5
India,2021,CR Woakes,66,85,5,30,3,11.0,7.73,13.2,45.45,17.0
India,2021,CV Varun,168,221,7,50,7,28.0,7.89,24.0,29.76,31.57
India,2021,DJ Bravo,66,86,4,24,4,11.0,7.82,16.5,36.36,21.5
India,2021,DJ Hooda,84,99,2,29,6,14.0,7.07,42.0,34.52,49.5
India,2021,DL Chahar,144,195,9,64,7,24.0,8.12,16.0,44.44,21.67
India,2021,DR Sams,36,39,1,15,2,6.0,6.5,36.0,41.67,39.0
India,2021,DS Kulkarni,24,48,0,7,1,4.0,12.0,0.0,29.17,0.0
India,2021,DT Christian,30,41,0,8,3,5.0,8.2,0.0,26.67,0.0
India,2021,FA Allen,42,52,1,15,2,7.0,7.43,42.0,35.71,52.0
India,2021,GJ Maxwell,12,24,0,3,1,2.0,12.0,0.0,25.0,0.0
India,2021,HV Patel,168,257,19,56,7,28.0,9.18,8.84,33.33,13.53
India,2021,Harbhajan Singh,42,63,0,19,3,7.0,9.0,0.0,45.24,0.0
India,2021,Harpreet Brar,42,40,4,18,2,7.0,5.71,10.5,42.86,10.0
India,2021,I Sharma,72,98,1,25,3,12.0,8.17,72.0,34.72,98.0
India,2021,Imran Tahir,24,16,3,14,1,4.0,4.0,8.0,58.33,5.33
India,2021,J Suchith,42,66,1,11,2,7.0,9.43,42.0,26.19,66.0
India,2021,J Yadav,66,83,1,28,3,11.0,7.55,66.0,42.42,83.0
India,2021,JA Richardson,66,122,3,22,3,11.0,11.09,22.0,33.33,40.67
India,2021,JD Unadkat,96,113,4,40,4,16.0,7.06,24.0,41.67,28.25
India,2021,JDS Neesham,12,26,0,3,1,2.0,13.0,0.0,25.0,0.0
India,2021,JJ Bumrah,162,199,7,60,7,27.0,7.37,23.14,37.04,28.43
India,2021,JO Holder,24,30,3,13,1,4.0,7.5,8.0,54.17,10.0
India,2021,Jalaj S Saxena,18,27,0,5,1,3.0,9.0,0.0,27.78,0.0
India,2021,K Rabada,156,235,8,52,7,26.0,9.04,19.5,33.33,29.38
India,2021,KA Jamieson,144,223,9,62,7,24.0,9.29,16.0,43.06,24.78
India,2021,KA Pollard,43,54,4,15,5,7.17,7.53,10.75,34.88,13.5
India,2021,KH Pandya,102,128,3,39,6,17.0,7.53,34.0,38.24,42.67
India,2021,KK Ahmed,120,169,4,40,5,20.0,8.45,30.0,33.33,42.25
India,2021,KL Nagarkoti,12,25,0,2,1,2.0,12.5,0.0,16.67,0.0
India,2021,KW Richardson,18,29,1,5,1,3.0,9.67,18.0,27.78,29.0
India,2021,Kartik Tyagi,24,32,1,13,1,4.0,8.0,24.0,54.17,32.0
India,2021,L Ngidi,72,129,5,24,3,12.0,10.75,14.4,33.33,25.8
India,2021,LI Meriwala,18,32,1,6,1,3.0,10.67,18.0,33.33,32.0
India,2021,Lalit Yadav,66,66,3,16,4,11.0,6.0,22.0,24.24,22.0
India,2021,M Ashwin,66,100,1,16,3,11.0,9.09,66.0,24.24,100.0
India,2021,M Jansen,36,47,3,12,2,6.0,7.83,12.0,33.33,15.67
India,2021,M Prasidh Krishna,159,249,8,66,7,26.5,9.4,19.88,41.51,31.12
India,2021,MC Henriques,30,24,1,17,3,5.0,4.8,30.0,56.67,24.0
India,2021,MM Ali,72,76,5,25,5,12.0,6.33,14.4,34.72,15.2
India,2021,MP Stoinis,60,115,2,13,7,10.0,11.5,30.0,21.67,57.5
India,2021,Mohammad Nabi,30,53,2,10,2,5.0,10.6,15.0,33.33,26.5
India,2021,Mohammed Shami,172,237,8,73,8,28.67,8.27,21.5,42.44,29.62
India,2021,Mohammed Siraj,156,200,6,71,7,26.0,7.69,26.0,45.51,33.33
India,2021,Mujeeb Ur Rahman,24,30,2,9,1,4.0,7.5,12.0,37.5,15.0
India,2021,Mustafizur Rahman,162,227,12,60,7,27.0,8.41,13.5,37.04,18.92
India,2021,NM Coulter-Nile,24,36,0,7,1,4.0,9.0,0.0,29.17,0.0
India,2021,Navdeep Saini,12,27,0,1,1,2.0,13.5,0.0,8.33,0.0
India,2021,PJ Cummins,161,237,9,60,7,26.83,8.83,17.89,37.27,26.33
India,2021,R Ashwin,114,149,2,43,5,19.0,7.84,57.0,37.72,74.5
India,2021,R Parag,30,53,2,7,4,5.0,10.6,15.0,23.33,26.5
India,2021,R Tewatia,120,197,2,26,7,20.0,9.85,60.0,21.67,98.5
India,2021,RA Jadeja,144,161,6,58,7,24.0,6.71,24.0,40.28,26.83
India,2021,RD Chahar,168,208,11,57,7,28.0,7.43,15.27,33.93,18.91
India,2021,RG Sharma,6,9,0,0,1,1.0,9.0,0.0,0.0,0.0
India,2021,RP Meredith,102,171,4,36,5,17.0,10.06,25.5,35.29,42.75
India,2021,Rashid Khan,174,192,10,61,8,29.0,6.62,17.4,35.06,19.2
India,2021,Ravi Bishnoi,96,105,5,33,4,16.0,6.56,19.2,34.38,21.0
India,2021,S Dube,18,35,0,5,3,3.0,11.67,0.0,27.78,0.0
India,2021,S Gopal,36,75,0,9,2,6.0,12.5,0.0,25.0,0.0
India,2021,S Kaul,70,94,4,23,3,11.67,8.05,17.5,32.86,23.5
India,2021,S Nadeem,24,36,1,9,1,4.0,9.0,24.0,37.5,36.0
India,2021,SM Curran,150,221,10,63,7,25.0,8.84,15.0,42.0,22.1
India,2021,SN Thakur,155,269,6,52,7,25.83,10.41,25.83,33.55,44.83
India,2021,SP Narine,96,116,3,35,4,16.0,7.25,32.0,36.46,38.67
India,2021,Sandeep Sharma,63,109,1,20,3,10.5,10.38,63.0,31.75,109.0
India,2021,Shahbaz Ahmed,30,32,4,8,3,5.0,6.4,7.5,26.67,8.0
India,2021,Shakib Al Hasan,60,81,2,14,3,10.0,8.1,30.0,23.33,40.5
India,2021,Shivam Mavi,54,60,2,29,3,9.0,6.67,27.0,53.7,30.0
India,2021,T Natarajan,48,70,2,13,2,8.0,8.75,24.0,27.08,35.0
India,2021,TA Boult,158,225,9,71,7,26.33,8.55,17.56,44.94,25.0
India,2021,TK Curran,46,75,1,13,2,7.67,9.78,46.0,28.26,75.0
India,2021,V Shankar,66,100,4,22,5,11.0,9.09,16.5,33.33,25.0
India,2021,Washington Sundar,96,119,3,31,6,16.0,7.44,32.0,32.29,39.67
India,2021,YS Chahal,138,194,5,53,7,23.0,8.43,27.6,38.41,38.8
India,2022,A Badoni,12,12,2,3,2,2.0,6.0,6.0,25.0,6.0
India,2022,A Nortje,62,109,3,22,3,10.33,10.55,20.67,35.48,36.33
India,2022,AD Russell,130,210,13,46,10,21.67,9.69,10.0,35.38,16.15
India,2022,AF Milne,15,19,0,9,1,2.5,7.6,0.0,60.0,0.0
India,2022,AJ Tye,66,113,3,21,3,11.0,10.27,22.0,31.82,37.67
India,2022,AK Markram,36,64,1,8,4,6.0,10.67,36.0,22.22,64.0
India,2022,AR Patel,204,261,4,61,10,34.0,7.68,51.0,29.9,65.25
India,2022,AS Joseph,138,211,7,51,7,23.0,9.17,19.71,36.96,30.14
India,2022,AS Roy,42,55,1,11,2,7.0,7.86,42.0,26.19,55.0
India,2022,Abdul Samad,6,8,0,1,1,1.0,8.0,0.0,16.67,0.0
India,2022,Abhishek Sharma,24,39,0,3,3,4.0,9.75,0.0,12.5,0.0
India,2022,Akash Deep,113,206,6,39,5,18.83,10.94,18.83,34.51,34.33
India,2022,Aman Hakim Khan,6,13,0,1,1,1.0,13.0,0.0,16.67,0.0
India,2022,Arshdeep Singh,252,324,8,92,12,42.0,7.71,31.5,36.51,40.5
India,2022,Avesh Khan,262,363,19,116,12,43.67,8.31,13.79,44.27,19.11
India,2022,B Kumar,313,394,13,129,14,52.17,7.55,24.08,41.21,30.31
India,2022,Basil Thampi,96,158,5,38,5,16.0,9.88,19.2,39.58,31.6
India,2022,C Sakariya,42,64,1,9,2,7.0,9.14,42.0,21.43,64.0
India,2022,CJ Jordan,77,136,3,22,4,12.83,10.6,25.67,28.57,45.33
India,2022,CV Varun,174,251,5,67,8,29.0,8.66,34.8,38.51,50.2
India,2022,D Brevis,3,8,1,1,1,0.5,16.0,3.0,33.33,8.0
India,2022,D Pretorius,114,196,7,30,5,19.0,10.32,16.29,26.32,28.0
India,2022,DG Nalkande,31,59,2,8,2,5.17,11.41,15.5,25.81,29.5
India,2022,DJ Bravo,166,240,13,54,8,27.67,8.67,12.77,32.53,18.46
India,2022,DJ Hooda,24,43,1,5,2,4.0,10.75,24.0,20.83,43.0
India,2022,DJ Mitchell,6,7,0,1,1,1.0,7.0,0.0,16.67,0.0
India,2022,DJ Willey,66,75,1,24,4,11.0,6.82,66.0,36.36,75.0
India,2022,DR Sams,180,287,8,70,8,30.0,9.57,22.5,38.89,35.88
India,2022,FA Allen,24,46,1,6,1,4.0,11.5,24.0,25.0,46.0
India,2022,Fazalhaq Farooqi,72,110,2,24,3,12.0,9.17,36.0,33.33,55.0
India,2022,GJ Maxwell,144,166,8,62,10,24.0,6.92,18.0,43.06,20.75
India,2022,HH Pandya,183,226,8,72,10,30.5,7.41,22.88,39.34,28.25
India,2022,HR Shokeen,48,59,0,22,3,8.0,7.38,0.0,45.83,0.0
India,2022,HV Patel,321,421,21,123,15,53.5,7.87,15.29,38.32,20.05
India,2022,Harpreet Brar,78,118,4,31,4,13.0,9.08,19.5,39.74,29.5
India,2022,Harshit Rana,30,52,1,11,2,5.0,10.4,30.0,36.67,52.0
India,2022,J Suchith,108,141,7,48,5,18.0,7.83,15.43,44.44,20.14
India,2022,JD Unadkat,96,143,5,30,4,16.0,8.94,19.2,31.25,28.6
India,2022,JDS Neesham,18,29,0,5,1,3.0,9.67,0.0,27.78,0.0
India,2022,JJ Bumrah,248,325,11,96,11,41.33,7.86,22.55,38.71,29.55
India,2022,JO Holder,225,352,16,64,11,37.5,9.39,14.06,28.44,22.0
India,2022,JR Hazlewood,279,380,21,120,12,46.5,8.17,13.29,43.01,18.1
India,2022,K Gowtham,60,78,4,27,3,10.0,7.8,15.0,45.0,19.5
India,2022,K Kartikeya,36,52,2,12,2,6.0,8.67,18.0,33.33,26.0
India,2022,K Rabada,246,352,18,109,11,41.0,8.59,13.67,44.31,19.56
India,2022,KA Pollard,66,96,4,15,4,11.0,8.73,16.5,22.73,24.0
India,2022,KH Pandya,228,269,11,68,12,38.0,7.08,20.73,29.82,24.45
India,2022,KK Ahmed,187,244,14,92,8,31.17,7.83,13.36,49.2,17.43
India,2022,KL Nagarkoti,12,29,0,4,1,2.0,14.5,0.0,33.33,0.0
India,2022,KR Sen,112,177,7,45,5,18.67,9.48,16.0,40.18,25.29
India,2022,Kartik Tyagi,48,79,1,20,2,8.0,9.88,48.0,41.67,79.0
India,2022,Kuldeep Yadav,244,343,19,80,11,40.67,8.43,12.84,32.79,18.05
India,2022,LH Ferguson,244,370,14,89,11,40.67,9.1,17.43,36.48,26.43
India,2022,LS Livingstone,99,160,2,25,10,16.5,9.7,49.5,25.25,80.0
India,2022,Lalit Yadav,102,146,4,33,7,17.0,8.59,25.5,32.35,36.5
India,2022,M Ashwin,150,198,8,55,7,25.0,7.92,18.75,36.67,24.75
India,2022,M Jansen,192,278,7,79,8,32.0,8.69,27.43,41.15,39.71
India,2022,M Markande,42,61,1,10,2,7.0,8.71,42.0,23.81,61.0
India,2022,M Pathirana,41,56,2,16,2,6.83,8.2,20.5,39.02,28.0
India,2022,M Prasidh Krishna,357,515,20,171,15,59.5,8.66,17.85,47.9,25.75
India,2022,M Theekshana,162,202,10,49,7,27.0,7.48,16.2,30.25,20.2
India,2022,MJ Santner,96,119,3,32,5,16.0,7.44,32.0,33.33,39.67
India,2022,MK Lomror,12,18,0,3,2,2.0,9.0,0.0,25.0,0.0
India,2022,MM Ali,119,146,5,39,9,19.83,7.36,23.8,32.77,29.2
India,2022,MP Stoinis,30,56,1,9,4,5.0,11.2,30.0,30.0,56.0
India,2022,MR Marsh,36,43,1,17,2,6.0,7.17,36.0,47.22,43.0
India,2022,Mohammed Shami,318,428,18,141,14,53.0,8.08,17.67,44.34,23.78
India,2022,Mohammed Siraj,306,525,9,122,15,51.0,10.29,34.0,39.87,58.33
India,2022,Mohsin Khan,174,182,11,89,8,29.0,6.28,15.82,51.15,16.55
India,2022,Mukesh Choudhary,237,384,11,96,11,39.5,9.72,21.55,40.51,34.91
India,2022,Mustafizur Rahman,192,248,9,72,8,32.0,7.75,21.33,37.5,27.56
India,2022,N Rana,6,14,0,1,1,1.0,14.0,0.0,16.67,0.0
India,2022,NM Coulter-Nile,18,49,0,3,1,3.0,16.33,0.0,16.67,0.0
India,2022,NT Ellis,36,57,4,14,2,6.0,9.5,9.0,38.89,14.25
India,2022,Navdeep Saini,36,73,3,9,2,6.0,12.17,12.0,25.0,24.33
India,2022,OC McCoy,155,242,11,47,7,25.83,9.37,14.09,30.32,22.0
India,2022,OF Smith,90,179,7,35,6,15.0,11.93,12.86,38.89,25.57
India,2022,PH Solanki,36,39,2,11,2,6.0,6.5,18.0,30.56,19.5
India,2022,PJ Cummins,95,193,4,23,4,15.83,12.19,23.75,24.21,48.25
India,2022,PJ Sangwan,42,43,3,17,2,7.0,6.14,14.0,40.48,14.33
India,2022,PVD Chameera,264,393,11,117,12,44.0,8.93,24.0,44.32,35.73
India,2022,PWH de Silva,342,439,27,137,16,57.0,7.7,12.67,40.06,16.26
India,2022,R Ashwin,354,452,12,104,15,59.0,7.66,29.5,29.38,37.67
India,2022,R Dhawan,78,121,5,23,4,13.0,9.31,15.6,29.49,24.2
India,2022,R Parag,24,59,1,3,4,4.0,14.75,24.0,12.5,59.0
India,2022,R Powell,6,17,0,0,1,1.0,17.0,0.0,0.0,0.0
India,2022,R Sai Kishore,96,122,6,26,5,16.0,7.62,16.0,27.08,20.33
India,2022,R Sanjay Yadav,12,23,0,6,1,2.0,11.5,0.0,50.0,0.0
India,2022,R Shepherd,54,98,4,23,3,9.0,10.89,13.5,42.59,24.5
India,2022,R Tewatia,36,76,1,6,5,6.0,12.67,36.0,16.67,76.0
India,2022,RA Jadeja,174,222,6,56,9,29.0,7.66,29.0,32.18,37.0
India,2022,RD Chahar,247,335,14,80,11,41.17,8.14,17.64,32.39,23.93
India,2022,RP Meredith,102,156,7,39,5,17.0,9.18,14.57,38.24,22.29
India,2022,Ramandeep Singh,36,55,6,12,3,6.0,9.17,6.0,33.33,9.17
India,2022,Rashid Khan,335,384,18,104,14,55.83,6.88,18.61,31.04,21.33
India,2022,Rasikh Salam,24,28,0,8,2,4.0,7.0,0.0,33.33,0.0
India,2022,Ravi Bishnoi,300,427,13,105,13,50.0,8.54,23.08,35.0,32.85
India,2022,S Dube,12,40,0,0,2,2.0,20.0,0.0,0.0,0.0
India,2022,S Gopal,18,34,1,7,1,3.0,11.33,18.0,38.89,34.0
India,2022,S Kaul,24,43,0,6,1,4.0,10.75,0.0,25.0,0.0
India,2022,SA Abbott,24,47,1,7,1,4.0,11.75,24.0,29.17,47.0
India,2022,SN Thakur,224,383,12,75,11,37.33,10.26,18.67,33.48,31.92
India,2022,SP Narine,264,239,10,115,11,44.0,5.43,26.4,43.56,23.9
India,2022,SS Iyer,6,7,0,4,1,1.0,7.0,0.0,66.67,0.0
India,2022,Sandeep Sharma,96,139,2,43,4,16.0,8.69,48.0,44.79,69.5
India,2022,Shahbaz Ahmed,210,341,4,56,14,35.0,9.74,52.5,26.67,85.25
India,2022,Shashank Singh,12,20,0,1,2,2.0,10.0,0.0,8.33,0.0
India,2022,Shivam Mavi,108,193,4,41,5,18.0,10.72,27.0,37.96,48.25
India,2022,Simarjeet Singh,84,116,2,42,5,14.0,8.29,42.0,50.0,58.0
India,2022,T Natarajan,258,410,20,78,11,43.0,9.53,12.9,30.23,20.5
India,2022,TA Boult,330,442,16,151,14,55.0,8.04,20.62,45.76,27.62
India,2022,TG Southee,144,189,12,59,6,24.0,7.88,12.0,40.97,15.75
India,2022,TS Mills,102,192,6,28,5,17.0,11.29,17.0,27.45,32.0
India,2022,TU Deshpande,42,67,1,17,2,7.0,9.57,42.0,40.48,67.0
India,2022,Tilak Varma,12,13,0,5,2,2.0,6.5,0.0,41.67,0.0
India,2022,UT Yadav,240,288,15,119,10,40.0,7.2,16.0,49.58,19.2
India,2022,Umran Malik,295,455,23,131,14,49.17,9.25,12.83,44.41,19.78
India,2022,V Shankar,9,15,1,4,2,1.5,10.0,9.0,44.44,15.0
India,2022,VG Arora,107,165,4,38,5,17.83,9.25,26.75,35.51,41.25
India,2022,VR Aaron,30,53,2,6,2,5.0,10.6,15.0,20.0,26.5
India,2022,VR Iyer,18,38,0,2,3,3.0,12.67,0.0,11.11,0.0
India,2022,Washington Sundar,168,239,6,47,8,28.0,8.54,28.0,27.98,39.83
India,2022,YBK Jaiswal,1,6,0,0,1,0.17,35.29,0.0,0.0,0.0
India,2022,YS Chahal,360,459,27,114,15,60.0,7.65,13.33,31.67,17.0
India,2022,Yash Dayal,168,254,11,66,8,28.0,9.07,15.27,39.29,23.09
India,2023,A Badoni,1,0,0,1,1,0.17,0.0,0.0,100.0,0.0
India,2023,A Mishra,114,151,7,30,7,19.0,7.95,16.29,26.32,21.57
India,2023,A Nortje,240,370,11,90,10,40.0,9.25,21.82,37.5,33.64
India,2023,A Zampa,132,189,9,39,6,22.0,8.59,14.67,29.55,21.0
India,2023,AD Russell,91,173,7,31,9,15.17,11.4,13.0,34.07,24.71
India,2023,AJ Hosein,24,41,1,5,1,4.0,10.25,24.0,20.83,41.0
India,2023,AK Markram,49,71,1,11,6,8.17,8.69,49.0,22.45,71.0
India,2023,AR Patel,282,344,11,102,13,47.0,7.32,25.64,36.17,31.27
India,2023,AS Joseph,144,226,7,56,7,24.0,9.42,20.57,38.89,32.29
India,2023,AS Roy,48,65,3,20,3,8.0,8.12,16.0,41.67,21.67
India,2023,AU Rashid,42,56,2,14,2,7.0,8.0,21.0,33.33,28.0
India,2023,Abhishek Sharma,72,127,2,21,5,12.0,10.58,36.0,29.17,63.5
India,2023,Akash Deep,30,63,1,10,2,5.0,12.6,30.0,33.33,63.0
India,2023,Akash Madhwal,153,222,16,50,8,25.5,8.71,9.56,32.68,13.88
India,2023,Akash Singh,114,188,5,46,6,19.0,9.89,22.8,40.35,37.6
India,2023,Arjun Tendulkar,59,95,4,23,4,9.83,9.66,14.75,38.98,23.75
India,2023,Arshad Khan,85,192,5,25,6,14.17,13.55,17.0,29.41,38.4
India,2023,Arshdeep Singh,305,497,18,110,14,50.83,9.78,16.94,36.07,27.61
India,2023,Avesh Khan,174,287,8,58,9,29.0,9.9,21.75,33.33,35.88
India,2023,B Kumar,306,432,19,121,14,51.0,8.47,16.11,39.54,22.74
India,2023,BA Stokes,6,18,0,0,1,1.0,18.0,0.0,0.0,0.0
India,2023,C Green,228,370,8,79,16,38.0,9.74,28.5,34.65,46.25
India,2023,C Sakariya,48,89,3,17,2,8.0,11.12,16.0,35.42,29.67
India,2023,CJ Jordan,132,241,3,41,6,22.0,10.95,44.0,31.06,80.33
India,2023,CV Varun,316,445,20,115,14,52.67,8.45,15.8,36.39,22.25
India,2023,D Jansen,24,53,1,6,1,4.0,13.25,24.0,25.0,53.0
India,2023,D Pretorius,24,29,0,8,1,4.0,7.25,0.0,33.33,0.0
India,2023,D Wiese,18,38,0,3,1,3.0,12.67,0.0,16.67,0.0
India,2023,DG Nalkande,24,45,1,8,1,4.0,11.25,24.0,33.33,45.0
India,2023,DJ Hooda,6,8,0,1,1,1.0,8.0,0.0,16.67,0.0
India,2023,DJ Willey,90,106,4,36,4,15.0,7.07,22.5,40.0,26.5
India,2023,DL Chahar,204,302,13,80,10,34.0,8.88,15.69,39.22,23.23
India,2023,Fazalhaq Farooqi,80,119,4,32,4,13.33,8.93,20.0,40.0,29.75
India,2023,GD Phillips,18,20,1,6,2,3.0,6.67,18.0,33.33,20.0
India,2023,GJ Maxwell,62,95,3,18,7,10.33,9.2,20.67,29.03,31.67
India,2023,Gurnoor Brar,18,42,0,7,1,3.0,14.0,0.0,38.89,0.0
India,2023,H Sharma,18,33,0,2,1,3.0,11.0,0.0,11.11,0.0
India,2023,HH Pandya,150,241,4,59,11,25.0,9.64,37.5,39.33,60.25
India,2023,HR Shokeen,114,190,3,37,8,19.0,10.0,38.0,32.46,63.33
India,2023,HV Patel,282,468,15,77,13,47.0,9.96,18.8,27.3,31.2
India,2023,Harpreet Brar,163,219,9,57,11,27.17,8.06,18.11,34.97,24.33
India,2023,Harshit Rana,102,153,6,44,6,17.0,9.0,17.0,43.14,25.5
India,2023,I Sharma,150,210,10,65,8,25.0,8.4,15.0,43.33,21.0
India,2023,J Little,204,296,9,73,10,34.0,8.71,22.67,35.78,32.89
India,2023,J Yadav,24,26,0,8,1,4.0,6.5,0.0,33.33,0.0
India,2023,JC Archer,120,202,2,43,5,20.0,10.1,60.0,35.83,101.0
India,2023,JD Unadkat,48,92,1,15,3,8.0,11.5,48.0,31.25,92.0
India,2023,JE Root,12,15,0,1,1,2.0,7.5,0.0,8.33,0.0
India,2023,JO Holder,171,290,4,40,8,28.5,10.18,42.75,23.39,72.5
India,2023,JP Behrendorff,252,395,17,88,12,42.0,9.4,14.82,34.92,23.24
India,2023,JR Hazlewood,54,76,3,29,3,9.0,8.44,18.0,53.7,25.33
India,2023,K Gowtham,96,118,3,39,6,16.0,7.38,32.0,40.62,39.33
India,2023,K Kartikeya,156,231,5,40,8,26.0,8.88,31.2,25.64,46.2
India,2023,K Khejroliya,26,64,2,7,2,4.33,14.78,13.0,26.92,32.0
India,2023,K Rabada,138,243,7,58,6,23.0,10.57,19.71,42.03,34.71
India,2023,K Yadav,42,68,2,9,2,7.0,9.71,21.0,21.43,34.0
India,2023,KH Pandya,252,320,9,92,12,42.0,7.62,28.0,36.51,35.56
India,2023,KK Ahmed,198,309,10,81,9,33.0,9.36,19.8,40.91,30.9
India,2023,KM Asif,84,139,3,28,4,14.0,9.93,28.0,33.33,46.33
India,2023,KR Mayers,42,59,0,14,6,7.0,8.43,0.0,33.33,0.0
India,2023,KR Sen,18,29,0,5,2,3.0,9.67,0.0,27.78,0.0
India,2023,KV Sharma,129,229,11,37,7,21.5,10.65,11.73,28.68,20.82
India,2023,Kartik Tyagi,37,92,1,10,3,6.17,14.91,37.0,27.03,92.0
India,2023,Kuldeep Yadav,294,366,10,82,14,49.0,7.47,29.4,27.89,36.6
India,2023,LH Ferguson,46,98,1,14,3,7.67,12.78,46.0,30.43,98.0
India,2023,LS Livingstone,42,94,2,5,5,7.0,13.43,21.0,11.9,47.0
India,2023,Lalit Yadav,78,120,3,22,4,13.0,9.23,26.0,28.21,40.0
India,2023,M Ashwin,24,53,0,3,2,4.0,13.25,0.0,12.5,0.0
India,2023,M Jansen,162,273,10,67,8,27.0,10.11,16.2,41.36,27.3
India,2023,M Markande,228,300,12,76,10,38.0,7.89,19.0,33.33,25.0
